time,place,latitude,longitude,depth,mag
2005-11-10 08:44:42,"off the east coast of Honshu, Japan",33.282,141.681,48.0,4.6
2005-11-09 03:53:36,"Bonin Islands, Japan region",28.209,141.862,38.9,4.5
2005-11-08 11:03:08,"Bonin Islands, Japan region",27.431,140.078,487.9,4.6
2005-11-07 10:35:51,"near the east coast of Honshu, Japan",40.126,142.763,38.6,5.0
2005-11-04 17:05:52,east of the Kuril Islands,44.636,151.893,44.0,4.8
2005-11-04 11:44:16,east of the Kuril Islands,44.654,151.942,45.1,4.9
2005-11-03 16:01:55,"near the west coast of Honshu, Japan",37.361,138.313,24.4,4.5
2005-11-03 06:27:15,Kuril Islands,49.851,155.216,119.7,5.0
2005-11-02 10:05:44,"Ryukyu Islands, Japan",28.169,130.05,39.7,4.6
2005-11-01 16:08:59,"off the east coast of Honshu, Japan",37.56,144.831,17.7,4.9
2005-10-29 18:48:06,Kuril Islands,46.166,150.981,9.8,4.6
2005-10-27 08:41:46,"Izu Islands, Japan region",30.873,138.468,382.2,5.2
2005-10-26 04:18:50,Kuril Islands,46.852,153.7,10.0,4.7
2005-10-24 18:58:20,"Volcano Islands, Japan region",25.584,143.233,35.0,4.5
2005-10-24 09:34:55,"near the east coast of Honshu, Japan",38.5,141.983,59.7,5.0
2005-10-23 21:38:23,Kuril Islands,46.559,153.719,37.0,5.0
2005-10-23 20:29:37,Kuril Islands,46.535,153.688,40.5,5.1
2005-10-23 10:08:14,Sea of Japan,37.377,134.556,380.7,5.9
2005-10-22 13:12:47,"eastern Honshu, Japan",37.148,140.931,53.2,5.5
2005-10-21 00:11:15,Kuril Islands,43.173,146.737,59.3,4.8
2005-10-19 11:44:42,"near the east coast of Honshu, Japan",36.405,140.839,32.0,6.3
2005-10-17 18:48:26,"near the east coast of Honshu, Japan",37.905,141.998,41.5,5.0
2005-10-17 16:15:20,eastern Sea of Japan,40.625,138.911,44.8,5.1
2005-10-17 16:13:46,"near the west coast of Honshu, Japan",40.638,139.059,35.0,5.3
2005-10-16 17:42:51,Kuril Islands,47.733,153.298,67.0,4.7
2005-10-16 07:05:41,"eastern Honshu, Japan",36.014,139.773,40.3,5.0
2005-10-15 10:06:17,east of the Kuril Islands,46.816,154.113,42.8,6.1
2005-10-15 08:25:10,Kuril Islands,43.835,147.7,69.7,4.7
2005-10-15 00:59:35,Kuril Islands,44.591,148.302,40.7,4.7
2005-10-13 16:29:16,"Izu Islands, Japan region",31.654,138.209,359.0,4.5
2005-10-12 04:30:15,"near the east coast of Honshu, Japan",37.912,141.923,46.5,5.0
2005-10-11 21:58:56,"southeast of Shikoku, Japan",29.478,132.163,26.5,4.5
2005-10-10 14:20:50,east of the Izu Islands,31.576,144.165,38.3,4.6
2005-10-09 20:30:19,Kuril Islands,48.776,152.962,179.8,4.6
2005-10-09 17:45:30,"Bonin Islands, Japan region",26.334,141.616,50.0,4.9
2005-10-09 12:03:08,"Ryukyu Islands, Japan",26.323,128.799,17.5,4.6
2005-10-08 06:44:09,"Ryukyu Islands, Japan",26.493,129.538,26.1,5.0
2005-10-06 05:06:01,"Izu Islands, Japan region",30.443,140.264,20.0,4.5
2005-10-04 02:54:45,Kuril Islands,44.403,148.166,35.2,4.7
2005-10-03 23:15:18,east of the Kuril Islands,43.792,148.427,35.0,4.6
2005-10-01 14:10:25,"Bonin Islands, Japan region",27.464,142.577,1.4,4.6
2005-09-29 09:17:39,Kuril Islands,50.568,157.151,36.9,5.2
2005-09-29 07:14:53,Kuril Islands,47.027,153.976,28.9,4.7
2005-09-28 11:20:01,"eastern Honshu, Japan",39.32,140.171,150.6,4.8
2005-09-28 09:09:18,east of the Kuril Islands,43.997,149.223,36.4,4.7
2005-09-26 11:46:01,east of the Kuril Islands,43.942,149.164,35.0,4.9
2005-09-24 22:04:51,Kuril Islands,47.577,154.279,44.9,4.7
2005-09-24 14:48:48,"near the east coast of Honshu, Japan",34.297,140.82,66.5,5.2
2005-09-24 13:49:58,Kuril Islands,47.362,152.887,116.6,4.6
2005-09-24 13:28:16,Kuril Islands,44.385,148.983,67.0,4.6
2005-09-23 01:31:10,"Bonin Islands, Japan region",28.054,142.548,32.8,4.9
2005-09-22 21:21:34,"Ryukyu Islands, Japan",26.372,129.621,35.1,4.5
2005-09-22 04:06:35,"off the east coast of Honshu, Japan",33.412,141.674,127.4,4.5
2005-09-22 03:22:46,"off the east coast of Honshu, Japan",33.079,142.569,35.0,4.6
2005-09-21 02:25:08,Kuril Islands,43.892,146.145,103.0,6.1
2005-09-20 04:22:42,northeast of Taiwan,26.97,125.621,192.0,5.1
2005-09-14 10:26:36,"Ryukyu Islands, Japan",26.53,128.663,32.8,4.7
2005-09-11 19:28:34,"near the east coast of Honshu, Japan",38.12,142.28,45.0,4.7
2005-09-10 20:06:50,"near the east coast of Honshu, Japan",37.065,141.185,51.1,4.5
2005-09-09 07:15:32,"near the east coast of Honshu, Japan",35.66,140.629,69.2,4.8
2005-09-09 03:22:58,"Izu Islands, Japan region",29.554,142.267,40.0,4.5
2005-09-06 18:52:24,"Kyushu, Japan",30.328,131.7,45.2,4.6
2005-09-05 17:51:50,northeast of Taiwan,25.799,124.814,132.9,5.2
2005-09-05 16:17:45,"Ryukyu Islands, Japan",29.91,129.116,209.3,4.5
2005-09-05 08:14:17,"Izu Islands, Japan region",29.24,142.717,35.0,4.6
2005-09-05 06:12:49,"Bonin Islands, Japan region",28.118,139.8,434.9,4.5
2005-09-05 05:42:06,"Kyushu, Japan",30.534,131.101,35.0,4.5
2005-09-04 16:29:33,"Izu Islands, Japan region",32.887,142.332,45.0,4.6
2005-09-04 10:08:30,"off the east coast of Honshu, Japan",33.013,142.559,36.9,4.6
2005-09-04 09:45:52,"off the east coast of Honshu, Japan",33.004,142.45,40.0,4.6
2005-09-03 08:10:22,Kuril Islands,45.632,151.646,48.0,4.8
2005-09-03 07:07:00,Kuril Islands,45.57,151.748,46.4,5.2
2005-09-02 22:29:04,"off the east coast of Honshu, Japan",38.334,143.146,40.3,4.5
2005-09-02 16:24:44,"Hokkaido, Japan region",41.514,141.91,70.1,5.0
2005-09-02 14:26:38,"off the east coast of Honshu, Japan",38.359,143.08,40.5,4.6
2005-09-01 22:45:58,Kuril Islands,48.341,154.791,37.5,4.8
2005-08-31 19:05:12,"southeast of Shikoku, Japan",29.448,132.109,34.5,4.6
2005-08-30 18:50:00,"off the east coast of Honshu, Japan",38.495,143.319,10.0,4.5
2005-08-30 18:13:59,"off the east coast of Honshu, Japan",38.495,143.2,23.0,5.2
2005-08-30 18:10:45,"off the east coast of Honshu, Japan",38.481,143.175,21.1,6.1
2005-08-30 17:48:22,"off the east coast of Honshu, Japan",38.441,143.184,10.0,4.8
2005-08-28 18:51:19,"Ryukyu Islands, Japan",26.49,129.624,7.2,4.7
2005-08-27 06:46:43,Kuril Islands,43.47,146.807,41.4,4.8
2005-08-27 03:59:33,Kuril Islands,47.663,153.733,57.6,4.5
2005-08-26 18:50:46,"off the east coast of Honshu, Japan",38.523,143.311,10.0,4.9
2005-08-25 22:29:03,"off the east coast of Honshu, Japan",37.736,143.072,38.2,5.1
2005-08-24 19:59:01,"off the east coast of Honshu, Japan",33.136,142.488,33.3,4.5
2005-08-24 14:52:25,"off the east coast of Honshu, Japan",38.391,143.156,10.0,4.7
2005-08-24 10:15:28,"near the east coast of Honshu, Japan",38.564,142.987,10.0,6.1
2005-08-24 10:14:47,"off the east coast of Honshu, Japan",38.48,143.154,10.0,5.9
2005-08-22 20:20:35,Kuril Islands,45.24,150.025,62.4,4.8
2005-08-21 02:29:29,"near the west coast of Honshu, Japan",37.276,138.588,13.3,4.8
2005-08-18 05:13:45,"off the east coast of Honshu, Japan",33.411,142.447,40.0,4.7
2005-08-18 04:31:04,"off the east coast of Honshu, Japan",33.172,142.03,35.0,4.7
2005-08-17 13:36:10,"off the east coast of Honshu, Japan",40.993,143.134,27.4,4.8
2005-08-16 19:15:34,"Izu Islands, Japan region",31.933,140.758,61.8,5.1
2005-08-16 08:44:19,"southwestern Ryukyu Islands, Japan",24.27,125.182,38.9,4.5
2005-08-16 04:55:25,"near the east coast of Honshu, Japan",38.228,141.926,74.9,4.6
2005-08-16 03:31:54,"near the east coast of Honshu, Japan",38.068,141.669,70.8,4.6
2005-08-16 03:16:15,"off the east coast of Honshu, Japan",37.972,142.207,74.3,4.5
2005-08-16 02:46:28,"near the east coast of Honshu, Japan",38.276,142.039,36.0,7.2
2005-08-15 23:29:40,"Hokkaido, Japan region",42.39,142.943,52.6,4.7
2005-08-13 20:18:50,"Ryukyu Islands, Japan",24.037,126.649,10.0,4.8
2005-08-10 12:47:40,east of the Kuril Islands,48.657,158.062,31.4,5.3
2005-08-10 05:11:04,Kuril Islands,44.037,146.648,91.9,4.7
2005-08-10 03:52:42,"off the east coast of Honshu, Japan",33.3,142.277,35.2,4.5
2005-08-10 01:05:49,"off the east coast of Honshu, Japan",33.341,142.283,34.8,4.7
2005-08-09 16:26:23,"off the east coast of Honshu, Japan",33.428,142.432,38.1,5.0
2005-08-08 12:46:13,Kuril Islands,47.073,153.782,15.0,4.7
2005-08-07 18:56:18,Kuril Islands,43.289,146.28,50.0,4.7
2005-08-07 15:14:44,Kuril Islands,47.338,153.997,48.6,4.6
2005-08-07 15:06:45,"near the east coast of Honshu, Japan",36.326,141.367,39.2,5.5
2005-08-07 14:28:54,"Hokkaido, Japan region",41.654,142.801,22.1,4.5
2005-08-07 10:03:18,"Izu Islands, Japan region",31.218,141.886,42.0,4.7
2005-08-06 17:29:09,Kuril Islands,46.695,152.877,41.6,4.7
2005-08-06 16:05:24,"near the east coast of Honshu, Japan",35.492,140.01,61.6,4.9
2005-08-06 12:55:05,"off the east coast of Honshu, Japan",39.739,143.384,20.4,4.6
2005-08-04 13:35:33,"off the east coast of Honshu, Japan",33.531,142.545,34.9,4.5
2005-08-04 10:46:26,east of the Kuril Islands,43.165,148.84,45.0,4.7
2005-08-02 07:42:47,"Bonin Islands, Japan region",28.176,142.866,32.0,5.0
2005-08-01 10:56:02,Kuril Islands,46.965,153.834,30.0,4.7
2005-08-01 04:40:36,Kuril Islands,46.995,153.911,16.9,5.7
2005-07-30 21:33:43,Kuril Islands,45.332,150.985,38.0,4.7
2005-07-30 18:41:08,"off the east coast of Honshu, Japan",33.235,142.433,36.5,4.7
2005-07-30 03:04:43,Kuril Islands,45.352,150.75,35.9,4.5
2005-07-29 20:25:00,"off the east coast of Honshu, Japan",33.316,142.363,11.0,5.4
2005-07-29 12:57:21,"off the east coast of Honshu, Japan",33.283,142.532,8.1,4.8
2005-07-29 12:51:06,"off the east coast of Honshu, Japan",33.247,142.429,35.8,5.2
2005-07-29 03:32:29,"off the east coast of Honshu, Japan",33.181,142.39,33.3,4.5
2005-07-29 03:30:01,"off the east coast of Honshu, Japan",33.158,142.359,32.1,4.8
2005-07-29 03:26:00,"off the east coast of Honshu, Japan",33.307,142.324,11.8,4.8
2005-07-28 20:48:00,"off the east coast of Honshu, Japan",33.133,142.343,37.5,4.5
2005-07-28 10:15:38,"eastern Honshu, Japan",36.102,139.61,88.1,4.8
2005-07-28 06:41:42,"Izu Islands, Japan region",32.32,138.627,242.9,4.9
2005-07-28 01:02:15,"off the east coast of Honshu, Japan",33.413,142.368,35.0,4.8
2005-07-27 15:51:38,"off the east coast of Honshu, Japan",33.254,142.428,33.9,5.1
2005-07-27 15:44:13,"off the east coast of Honshu, Japan",33.242,142.325,31.4,4.6
2005-07-27 14:23:58,"off the east coast of Honshu, Japan",33.101,142.502,0.6,4.5
2005-07-27 12:10:56,"off the east coast of Honshu, Japan",33.249,142.451,33.5,4.8
2005-07-27 12:05:53,"off the east coast of Honshu, Japan",33.238,142.379,40.0,4.6
2005-07-27 11:11:48,"off the east coast of Honshu, Japan",33.19,142.358,37.2,5.0
2005-07-27 10:54:51,"off the east coast of Honshu, Japan",33.163,142.326,35.0,4.9
2005-07-27 02:47:06,"off the east coast of Honshu, Japan",33.224,142.459,33.8,4.7
2005-07-27 02:39:22,"off the east coast of Honshu, Japan",33.256,142.316,33.5,5.3
2005-07-27 02:30:14,"off the east coast of Honshu, Japan",33.265,142.336,34.9,4.9
2005-07-27 01:50:36,"off the east coast of Honshu, Japan",33.259,142.286,32.9,4.7
2005-07-26 21:30:03,"off the east coast of Honshu, Japan",33.398,142.332,33.3,4.9
2005-07-26 19:33:44,"off the east coast of Honshu, Japan",33.342,142.222,40.7,5.0
2005-07-26 12:53:15,Kuril Islands,43.363,147.879,38.8,4.6
2005-07-26 10:09:42,"off the east coast of Honshu, Japan",33.315,142.274,41.9,4.5
2005-07-26 09:09:25,"off the east coast of Honshu, Japan",33.328,142.378,37.6,4.5
2005-07-26 07:41:05,"off the east coast of Honshu, Japan",33.284,142.342,31.5,4.7
2005-07-26 07:13:38,"off the east coast of Honshu, Japan",33.243,142.271,40.0,4.5
2005-07-26 06:24:04,"off the east coast of Honshu, Japan",33.283,142.324,37.4,5.0
2005-07-26 06:20:26,"off the east coast of Honshu, Japan",33.312,142.336,38.5,5.0
2005-07-26 05:21:37,"off the east coast of Honshu, Japan",33.302,142.671,15.0,4.8
2005-07-26 05:14:43,"off the east coast of Honshu, Japan",33.262,142.288,37.2,5.0
2005-07-24 09:12:56,"near the east coast of Honshu, Japan",35.152,140.041,71.7,4.5
2005-07-23 07:34:56,"near the south coast of Honshu, Japan",35.498,139.982,61.0,5.9
2005-07-22 00:48:14,Kuril Islands,46.872,152.734,62.7,4.6
2005-07-22 00:27:05,"near the east coast of Honshu, Japan",35.691,140.571,65.8,4.6
2005-07-19 17:16:27,Kuril Islands,46.912,150.542,150.0,5.0
2005-07-12 16:53:00,"off the east coast of Honshu, Japan",34.195,141.925,33.3,4.6
2005-07-10 22:27:28,"near the east coast of Honshu, Japan",36.373,140.935,48.6,4.8
2005-07-10 17:08:20,"off the east coast of Honshu, Japan",39.482,143.285,27.0,4.7
2005-07-10 12:17:02,northwest of the Kuril Islands,49.578,152.86,28.1,4.8
2005-07-10 05:37:42,"off the east coast of Honshu, Japan",33.408,141.039,49.8,4.6
2005-07-09 23:37:11,"Izu Islands, Japan region",33.422,140.825,55.2,5.8
2005-07-09 14:44:19,"Izu Islands, Japan region",29.733,141.312,61.0,4.5
2005-07-09 12:42:18,Kuril Islands,46.832,152.771,49.4,4.8
2005-07-05 20:30:55,"Volcano Islands, Japan region",23.95,142.793,15.0,4.5
2005-07-05 20:10:41,"off the east coast of Honshu, Japan",39.67,143.104,26.3,5.1
2005-07-05 01:51:12,Kuril Islands,49.182,154.761,73.1,5.2
2005-07-02 00:31:51,"off the east coast of Honshu, Japan",39.505,143.128,41.7,5.3
2005-07-01 09:36:16,"Izu Islands, Japan region",31.922,139.057,206.4,5.5
2005-06-30 14:41:08,"Volcano Islands, Japan region",25.536,141.104,53.2,4.7
2005-06-27 12:41:23,"Kyushu, Japan",31.177,130.227,173.9,4.6
2005-06-26 11:22:19,"Hokkaido, Japan region",41.823,140.622,126.0,4.5
2005-06-25 17:19:54,northwest of the Kuril Islands,47.758,146.795,432.6,4.5
2005-06-22 18:42:22,"Hokkaido, Japan region",42.156,144.194,40.7,4.7
2005-06-22 03:20:46,Sea of Japan,37.624,134.573,395.5,4.8
2005-06-21 12:56:21,Kuril Islands,44.216,149.134,10.0,4.7
2005-06-20 07:16:16,"Ryukyu Islands, Japan",26.081,128.448,28.2,5.3
2005-06-20 07:00:27,"Ryukyu Islands, Japan",26.14,128.507,31.7,4.8
2005-06-20 04:03:13,"near the west coast of Honshu, Japan",37.206,138.42,15.9,4.9
2005-06-19 16:24:42,"near the east coast of Honshu, Japan",35.655,140.695,48.3,4.7
2005-06-19 16:15:15,"near the east coast of Honshu, Japan",35.612,140.479,48.2,5.7
2005-06-16 14:42:18,"Hokkaido, Japan region",42.947,145.58,37.2,4.7
2005-06-15 18:01:53,Kuril Islands,44.54,147.394,141.3,4.5
2005-06-15 07:14:45,"Volcano Islands, Japan region",25.836,141.235,123.0,5.2
2005-06-14 11:07:59,"Ryukyu Islands, Japan",29.31,130.423,32.7,5.1
2005-06-14 09:04:22,"Izu Islands, Japan region",30.495,141.734,20.4,4.5
2005-06-14 06:54:40,northwest of the Kuril Islands,50.263,151.697,342.0,4.9
2005-06-13 19:18:21,Sea of Japan,37.323,135.122,357.5,4.7
2005-06-12 11:18:03,Kuril Islands,48.762,155.24,59.9,4.6
2005-06-11 03:57:44,"Ryukyu Islands, Japan",25.836,128.22,3.3,4.5
2005-06-09 17:36:42,"Izu Islands, Japan region",31.928,140.71,83.9,4.5
2005-06-09 11:30:41,Kuril Islands,50.638,157.147,49.5,4.5
2005-06-09 00:28:46,"near the east coast of Honshu, Japan",35.469,140.03,67.1,4.5
2005-06-06 22:37:19,Kuril Islands,50.721,157.009,48.2,5.0
2005-06-04 18:23:37,"near the south coast of Honshu, Japan",33.117,137.587,338.4,4.8
2005-06-03 17:02:59,east of the Kuril Islands,46.048,154.155,26.9,4.7
2005-06-02 19:16:41,"Kyushu, Japan",32.495,130.548,10.0,4.5
2005-06-01 11:29:33,"off the east coast of Honshu, Japan",33.867,142.582,10.0,4.5
2005-05-31 22:13:13,Kuril Islands,45.008,147.658,125.7,4.6
2005-05-31 02:19:37,Kuril Islands,47.262,152.596,129.2,4.6
2005-05-31 02:04:15,"Kyushu, Japan",31.4,131.202,34.2,5.7
2005-05-30 11:18:10,"Izu Islands, Japan region",31.915,140.795,61.8,5.1
2005-05-29 22:34:38,"near the east coast of Honshu, Japan",35.55,140.461,73.5,4.9
2005-05-28 20:55:12,"near the south coast of Honshu, Japan",34.395,137.551,296.4,5.2
2005-05-27 08:07:18,"eastern Honshu, Japan",38.575,140.364,109.6,5.1
2005-05-26 18:17:20,"near the south coast of western Honshu, Japan",34.07,133.623,38.3,4.8
2005-05-25 11:31:31,"Shikoku, Japan",33.336,132.102,54.6,4.5
2005-05-21 16:29:22,"Izu Islands, Japan region",30.71,138.464,395.5,5.1
2005-05-20 22:01:14,"near the east coast of Honshu, Japan",38.823,142.074,43.4,4.7
2005-05-20 11:15:01,Kuril Islands,48.782,154.92,57.5,4.8
2005-05-19 21:07:32,east of the Kuril Islands,48.924,156.29,35.0,4.6
2005-05-19 01:14:28,"near the east coast of Honshu, Japan",35.432,140.827,47.5,5.3
2005-05-18 16:33:04,"Hokkaido, Japan region",42.995,144.59,49.9,4.9
2005-05-16 13:56:14,Kuril Islands,46.239,152.201,56.8,4.5
2005-05-16 11:50:00,Kuril Islands,46.199,152.282,33.4,4.9
2005-05-15 10:01:23,"near the east coast of Honshu, Japan",35.699,140.583,53.0,4.9
2005-05-15 05:00:01,"Bonin Islands, Japan region",28.598,142.776,13.9,4.5
2005-05-14 06:31:20,"near the east coast of Honshu, Japan",35.412,140.405,70.9,4.5
2005-05-10 23:50:38,"Hokkaido, Japan region",43.781,143.205,160.6,5.0
2005-05-10 09:58:41,Kuril Islands,45.394,148.986,133.6,4.5
2005-05-04 08:05:28,"Ryukyu Islands, Japan",24.297,126.644,1.7,4.5
2005-05-04 07:04:40,"Bonin Islands, Japan region",28.594,142.634,6.9,4.7
2005-05-03 23:17:46,"Bonin Islands, Japan region",28.634,142.63,40.2,4.6
2005-05-03 11:04:53,eastern Sea of Japan,41.481,138.93,208.4,5.0
2005-05-01 19:20:57,Kuril Islands,44.17,149.022,49.9,4.8
2005-05-01 16:23:57,"Kyushu, Japan",33.611,130.244,10.0,4.6
2005-04-30 16:49:13,"near the east coast of Honshu, Japan",35.114,141.06,46.4,4.6
2005-04-30 10:33:46,Kuril Islands,43.437,146.82,46.8,4.8
2005-04-30 01:08:37,Kuril Islands,43.856,147.231,51.2,4.9
2005-04-28 04:16:52,"off the east coast of Honshu, Japan",39.554,143.237,54.9,4.5
2005-04-28 00:40:18,Kuril Islands,47.638,152.776,105.3,4.5
2005-04-27 09:15:54,Kuril Islands,46.684,152.518,52.9,5.0
2005-04-27 08:33:10,Kuril Islands,47.558,152.518,64.9,4.5
2005-04-25 12:43:45,Kuril Islands,46.163,151.062,130.9,4.6
2005-04-24 04:00:12,"Izu Islands, Japan region",33.211,140.631,20.3,4.5
2005-04-20 00:09:46,"Kyushu, Japan",33.646,130.275,39.3,4.7
2005-04-19 21:11:28,"Kyushu, Japan",33.637,130.179,18.7,5.5
2005-04-19 01:46:56,"Izu Islands, Japan region",29.642,138.891,425.8,5.9
2005-04-13 09:50:21,"Izu Islands, Japan region",31.202,142.357,24.8,5.0
2005-04-13 07:39:34,Kuril Islands,43.536,147.195,55.1,4.6
2005-04-11 09:15:21,"Hokkaido, Japan region",42.315,144.469,38.9,4.7
2005-04-11 06:34:55,"near the east coast of Honshu, Japan",35.535,140.078,63.6,4.5
2005-04-10 22:22:15,"near the east coast of Honshu, Japan",35.604,140.401,43.0,5.9
2005-04-10 11:34:41,"Kyushu, Japan",33.655,130.226,23.9,4.7
2005-04-10 08:22:02,Kuril Islands,43.306,146.538,48.5,4.6
2005-04-09 00:09:14,northeast of Taiwan,26.092,124.712,40.1,4.8
2005-04-08 20:10:17,northeast of Taiwan,26.2,124.808,19.2,4.5
2005-04-07 23:43:19,"off the east coast of Honshu, Japan",34.147,142.447,35.0,4.6
2005-04-03 17:57:11,"near the east coast of Honshu, Japan",37.387,141.645,37.6,5.1
2005-04-02 14:58:36,"Hokkaido, Japan region",42.489,144.983,33.3,4.7
2005-04-02 12:04:02,Kuril Islands,46.034,150.747,104.3,4.7
2005-03-30 13:05:13,"off the east coast of Honshu, Japan",34.009,142.263,35.0,4.9
2005-03-29 17:00:02,Kuril Islands,47.574,154.131,14.4,5.2
2005-03-28 22:09:29,"off the east coast of Honshu, Japan",40.818,143.034,55.5,4.5
2005-03-28 11:01:30,Kuril Islands,43.429,146.895,39.7,4.9
2005-03-24 06:43:32,"off the east coast of Honshu, Japan",40.887,143.11,42.6,4.5
2005-03-24 06:18:33,"Hokkaido, Japan region",41.387,142.886,35.0,4.8
2005-03-23 04:44:42,"Bonin Islands, Japan region",26.099,144.11,10.0,4.5
2005-03-22 06:55:35,"Kyushu, Japan",33.718,130.208,10.0,4.9
2005-03-21 10:47:36,"off the east coast of Honshu, Japan",34.0,142.299,35.3,4.5
2005-03-20 01:53:41,"Kyushu, Japan",33.807,130.131,10.0,6.6
2005-03-19 01:51:14,Kuril Islands,43.128,147.964,44.0,4.6
2005-03-19 00:57:30,Kuril Islands,43.381,147.8,44.5,4.7
2005-03-19 00:55:48,Kuril Islands,43.42,147.743,44.9,4.6
2005-03-19 00:54:08,Kuril Islands,43.514,146.89,35.6,4.7
2005-03-18 23:31:52,"off the east coast of Honshu, Japan",33.851,142.43,30.0,4.5
2005-03-18 00:38:35,eastern Sea of Japan,44.32,140.914,52.7,4.7
2005-03-16 13:23:32,Kuril Islands,43.466,146.894,39.3,5.4
2005-03-14 06:54:06,Kuril Islands,47.676,152.305,128.1,5.1
2005-03-14 06:11:26,northwest of the Kuril Islands,46.854,147.22,301.8,4.7
2005-03-11 18:47:36,"Hokkaido, Japan region",43.085,144.674,54.1,5.5
2005-03-11 12:44:46,"Ryukyu Islands, Japan",28.741,128.524,31.3,4.8
2005-03-02 04:58:15,"Bonin Islands, Japan region",27.515,141.708,10.0,4.8
2005-02-26 12:37:40,"near the east coast of Honshu, Japan",40.731,142.376,68.0,5.7
2005-02-25 15:33:48,Kuril Islands,44.393,147.368,68.5,4.7
2005-02-24 22:53:20,"off the east coast of Honshu, Japan",34.206,141.478,40.4,4.8
2005-02-24 18:58:11,northwest of the Kuril Islands,50.339,152.988,269.8,5.0
2005-02-23 18:37:08,northeast of Taiwan,26.609,125.73,161.4,4.6
2005-02-22 11:20:25,"near the south coast of Honshu, Japan",33.182,137.154,369.5,5.6
2005-02-19 11:01:41,Kuril Islands,47.259,154.22,71.1,4.6
2005-02-19 02:51:11,"Izu Islands, Japan region",30.684,141.581,14.2,4.7
2005-02-17 16:59:57,"Volcano Islands, Japan region",25.745,141.101,127.2,4.5
2005-02-15 19:46:35,"near the south coast of Honshu, Japan",35.982,139.686,46.2,5.5
2005-02-13 03:29:23,"Bonin Islands, Japan region",26.79,140.311,462.9,5.0
2005-02-12 17:40:57,"Volcano Islands, Japan region",25.988,144.154,20.0,4.6
2005-02-12 08:10:38,Kuril Islands,48.298,154.41,40.7,4.9
2005-02-12 02:30:15,"Hokkaido, Japan region",42.432,142.813,64.9,4.5
2005-02-12 02:09:09,Kuril Islands,47.672,153.957,53.4,4.5
2005-02-09 18:46:09,"Bonin Islands, Japan region",26.088,143.997,24.0,6.3
2005-02-08 02:29:29,"eastern Honshu, Japan",36.154,139.984,81.2,4.9
2005-02-07 09:39:47,Kuril Islands,43.79,147.484,36.8,4.9
2005-02-05 18:13:44,"Bonin Islands, Japan region",27.367,140.148,338.6,4.6
2005-02-05 01:16:39,"near the east coast of Honshu, Japan",36.68,141.794,23.1,4.8
2005-02-04 18:34:13,"off the east coast of Honshu, Japan",33.159,142.051,20.8,5.0
2005-02-01 15:33:54,"Izu Islands, Japan region",30.485,141.779,41.5,4.6
2005-01-31 15:57:32,"Hokkaido, Japan region",41.775,143.707,33.7,4.7
2005-01-31 09:39:47,"Hokkaido, Japan region",41.834,143.643,21.9,5.4
2005-01-27 19:49:16,"Hokkaido, Japan region",42.869,145.051,43.7,4.7
